,highest_market_value_in_eur,Age,npxG+xAG,PrgC,xAG,Ast,G+A,90s,Min,PrgP,Starts,MP,PrgR,Rk,Pos_MF,market_value_in_eur
1088,0.1386496248958044,0.20833333333333337,0.022222222222222223,0.01829268292682927,0.0,0.0,0.038461538461538464,0.02601156069364162,0.026028277634961437,0.013651877133105802,0.02857142857142857,0.08823529411764705,0.01652892561983471,0.8792800702370501,1.0,7000000.0
1089,0.008057793831619895,0.20833333333333337,0.022222222222222223,0.01829268292682927,0.0,0.0,0.038461538461538464,0.02601156069364162,0.026028277634961437,0.013651877133105802,0.02857142857142857,0.08823529411764705,0.01652892561983471,0.8792800702370501,0.0,1500000.0
1090,0.0027785495971103086,0.20833333333333337,0.022222222222222223,0.01829268292682927,0.0,0.0,0.038461538461538464,0.02601156069364162,0.026028277634961437,0.013651877133105802,0.02857142857142857,0.08823529411764705,0.01652892561983471,0.8792800702370501,1.0,550000.0
1091,0.008057793831619895,0.20833333333333337,0.022222222222222223,0.01829268292682927,0.0,0.0,0.038461538461538464,0.02601156069364162,0.026028277634961437,0.013651877133105802,0.02857142857142857,0.08823529411764705,0.01652892561983471,0.8792800702370501,0.0,300000.0
1092,0.08307863295359823,0.20833333333333337,0.022222222222222223,0.01829268292682927,0.0,0.0,0.038461538461538464,0.02601156069364162,0.026028277634961437,0.013651877133105802,0.02857142857142857,0.08823529411764705,0.01652892561983471,0.8792800702370501,0.0,8000000.0
1093,0.16643512086690748,0.7916666666666667,0.23555555555555555,0.12804878048780488,0.23972602739726026,0.2727272727272727,0.23076923076923078,0.24855491329479767,0.2474293059125964,0.22525597269624573,0.22857142857142856,0.6470588235294118,0.15702479338842976,0.8810359964881476,1.0,2000000.0
1095,0.5554320644623507,0.125,0.40888888888888886,0.3902439024390244,0.3150684931506849,0.0,0.23076923076923078,0.6069364161849711,0.6063624678663239,0.5836177474402731,0.6,0.7058823529411764,0.19008264462809918,0.8832309043020193,1.0,100000000.0
1096,0.008613503751041958,0.75,0.25333333333333335,0.3536585365853659,0.1643835616438356,0.18181818181818182,0.23076923076923078,0.5549132947976878,0.5555912596401027,0.16382252559726962,0.42857142857142855,0.9411764705882353,0.2665289256198347,0.8836698858647937,0.0,200000.0
1097,0.11086412892470132,0.75,0.25333333333333335,0.3536585365853659,0.1643835616438356,0.18181818181818182,0.23076923076923078,0.5549132947976878,0.5555912596401027,0.16382252559726962,0.42857142857142855,0.9411764705882353,0.2665289256198347,0.8836698858647937,0.0,20000000.0
1098,0.16643512086690748,0.75,0.25333333333333335,0.3536585365853659,0.1643835616438356,0.18181818181818182,0.23076923076923078,0.5549132947976878,0.5555912596401027,0.16382252559726962,0.42857142857142855,0.9411764705882353,0.2665289256198347,0.8836698858647937,0.0,2500000.0
1100,0.044178938594053904,0.20833333333333337,0.08444444444444445,0.01829268292682927,0.03424657534246575,0.0,0.07692307692307693,0.13583815028901736,0.13560411311053985,0.020477815699658702,0.11428571428571428,0.4117647058823529,0.08057851239669422,0.8858647936786656,0.0,4000000.0
1101,0.24979160878021675,0.375,0.49777777777777776,0.34146341463414637,0.43150684931506844,0.4545454545454546,0.34615384615384615,0.7658959537572254,0.7673521850899742,0.33447098976109213,0.7999999999999999,0.8235294117647058,0.2128099173553719,0.8863037752414399,0.0,35000000.0
1102,0.03862183939983329,0.16666666666666674,0.0,0.0,0.0,0.0,0.0,0.017341040462427744,0.01799485861182519,0.0,0.0,0.0588235294117647,0.004132231404958678,0.8880597014925373,1.0,3000000.0
1103,0.41650458460683526,0.41666666666666674,0.36888888888888893,0.29268292682926833,0.1780821917808219,0.0,0.23076923076923078,0.47976878612716767,0.4800771208226221,0.18088737201365188,0.4857142857142857,0.5,0.3119834710743802,0.8898156277436348,1.0,22000000.0
1104,0.05529313698249514,0.125,0.008888888888888889,0.012195121951219513,0.00684931506849315,0.0,0.0,0.03179190751445087,0.030205655526992285,0.0034129692832764505,0.02857142857142857,0.08823529411764705,0.008264462809917356,0.8902546093064092,1.0,9000000.0
1106,0.006390664073353709,0.625,0.0,0.0,0.0,0.0,0.0,0.014450867052023121,0.014138817480719794,0.006825938566552901,0.02857142857142857,0.0,0.004132231404958678,0.8911325724319579,0.0,1000000.0
1108,0.11086412892470132,0.41666666666666674,0.52,0.3231707317073171,0.3561643835616438,0.5454545454545454,0.38461538461538464,0.8641618497109826,0.8647172236503855,0.4129692832764505,0.9428571428571428,0.9411764705882353,0.2747933884297521,0.8920105355575066,0.0,16000000.0
1109,0.01917199222006113,0.375,0.12444444444444444,0.11585365853658537,0.10273972602739725,0.09090909090909091,0.11538461538461539,0.3786127167630058,0.3791773778920308,0.10238907849829351,0.42857142857142855,0.5882352941176471,0.19008264462809918,0.8933274802458298,0.0,2500000.0
1110,0.16643512086690748,0.5,0.11555555555555556,0.10365853658536586,0.10273972602739725,0.09090909090909091,0.038461538461538464,0.12138728323699423,0.12242930591259639,0.06825938566552901,0.08571428571428572,0.20588235294117646,0.08884297520661158,0.8946444249341527,1.0,6000000.0
1111,0.16643512086690748,0.5,0.18666666666666668,0.18292682926829268,0.08904109589041095,0.09090909090909091,0.07692307692307693,0.315028901734104,0.31362467866323906,0.07167235494880546,0.34285714285714286,0.38235294117647056,0.15289256198347106,0.8950834064969272,1.0,6000000.0
1112,0.05529313698249514,0.33333333333333326,0.16444444444444445,0.4268292682926829,0.10273972602739725,0.36363636363636365,0.23076923076923078,0.5433526011560694,0.5440231362467866,0.18430034129692832,0.5142857142857142,0.8529411764705882,0.29338842975206614,0.8955223880597015,0.0,5000000.0
1114,0.024729091414281746,0.375,0.1822222222222222,0.3048780487804878,0.136986301369863,0.18181818181818182,0.11538461538461539,0.676300578034682,0.6764138817480719,0.4334470989761092,0.7142857142857143,0.8823529411764706,0.14049586776859505,0.8964003511852503,0.0,4500000.0
1115,0.09419283134203947,0.7083333333333333,0.11111111111111112,0.04878048780487805,0.0410958904109589,0.0,0.11538461538461539,0.2023121387283237,0.20147814910025708,0.04778156996587031,0.14285714285714285,0.38235294117647056,0.049586776859504134,0.8968393327480246,0.0,2000000.0
1116,0.006946373992775771,0.375,0.17777777777777778,0.29268292682926833,0.13013698630136986,0.09090909090909091,0.15384615384615385,0.4104046242774566,0.40906169665809766,0.20477815699658702,0.39999999999999997,0.9411764705882353,0.1487603305785124,0.9003511852502195,0.0,1200000.0
1117,0.05529313698249514,0.125,0.0,0.0,0.0,0.0,0.0,0.005780346820809249,0.005784061696658098,0.006825938566552901,0.0,0.0,0.002066115702479339,0.9012291483757683,1.0,10000000.0
1118,0.11086412892470132,0.375,0.17333333333333334,0.41463414634146345,0.1232876712328767,0.18181818181818182,0.23076923076923078,0.8294797687861272,0.8287275064267351,0.5733788395904437,0.8571428571428571,0.8823529411764706,0.15495867768595042,0.9016681299385426,0.0,14000000.0
1119,0.11086412892470132,0.41666666666666674,0.36888888888888893,0.12804878048780488,0.29452054794520544,0.4545454545454546,0.2692307692307693,0.45664739884393063,0.45533419023136246,0.10580204778156997,0.45714285714285713,0.7647058823529411,0.24586776859504134,0.902107111501317,1.0,10000000.0
1120,0.06640733537093638,0.7083333333333333,0.035555555555555556,0.006097560975609756,0.0,0.0,0.0,0.08092485549132947,0.08194087403598971,0.013651877133105802,0.0,0.7352941176470588,0.024793388429752067,0.9025460930640914,1.0,1500000.0
